Pokemon,Number,Color,Habitat,Generation,Egg Group,Description
Phantump,708,brown,,generation-vi,no-eggs,"after a lost child perished in the forest, their spirit possessed a tree stump, causing the spirit’s rebirth as this pokémon."
Phantump,708,brown,,generation-vi,no-eggs,"with a voice like a human child’s, it cries out to lure adults deep into the forest, getting them lost among the trees."
Trevenant,709,brown,,generation-vi,no-eggs,"it can control trees at will. it will trap people who harm the forest, so they can never leave."
Trevenant,709,brown,,generation-vi,no-eggs,"using its roots as a nervous system, it controls the trees in the forest. it’s kind to the pokémon that reside in its body."
Trevenant,709,brown,,generation-vi,no-eggs,"this pokémon is said to devour anyone daring to ravage the forest. to the creatures dwelling in the forest, it offers great kindness."
Trevenant,709,brown,,generation-vi,no-eggs,"through its roots, it exerts control over other trees. a deadly curse falls upon anyone cutting down trees in forests where trevenant dwell."
Trevenant,709,brown,,generation-vi,no-eggs,"it’s feared as a ghost of the forest. lumberjacks bring along fire types, which trevenant hates, when they enter the forest."
Trevenant,709,brown,,generation-vi,no-eggs,"this pokémon controls trees via roots stretching from its feet, and it will attack anyone that dares to ravage the forest."
Trevenant,709,brown,,generation-vi,no-eggs,"people fear it due to a belief that it devours any who try to cut down trees in its forest, but to the pokémon it shares its woods with, it’s kind."
Trevenant,709,brown,,generation-vi,no-eggs,small roots that extend from the tips of this pokémon’s feet can tie into the trees of the forest and give trevenant control over them.
Pumpkaboo,710,brown,,generation-vi,no-eggs,"the pumpkin body is inhabited by a spirit trapped in this world. as the sun sets, it becomes restless and active."
Pumpkaboo,710,brown,,generation-vi,no-eggs,it is said to carry wandering spirits to the place where they belong so they can move on.
Pumpkaboo,710,brown,,generation-vi,no-eggs,spirits that wander this world are placed into pumpkaboo’s body. they’re then moved on to the afterlife.
Pumpkaboo,710,brown,,generation-vi,no-eggs,the light that streams out from the holes in the pumpkin can hypnotize and control the people and pokémon that see it.
Gourgeist,711,brown,,generation-vi,no-eggs,"singing in eerie voices, they wander town streets on the night of the new moon. anyone who hears their song is cursed."
Gourgeist,711,brown,,generation-vi,no-eggs,it enwraps its prey in its hairlike arms. it sings joyfully as it observes the suffering of its prey.
Gourgeist,711,brown,,generation-vi,no-eggs,eerie cries emanate from its body in the dead of night. the sounds are said to be the wails of spirits who are suffering in the afterlife.
Gourgeist,711,brown,,generation-vi,no-eggs,"in the darkness of a new-moon night, gourgeist will come knocking. whoever answers the door will be swept off to the afterlife."
Bergmite,712,blue,,generation-vi,no-eggs,it blocks opponents’ attacks with the ice that shields its body. it uses cold air to repair any cracks with new ice.
Bergmite,712,blue,,generation-vi,no-eggs,"using air of -150 degrees fahrenheit, they freeze opponents solid. they live in herds above the snow line on mountains."
Bergmite,712,blue,,generation-vi,no-eggs,"they chill the air around them to −150 degrees fahrenheit, freezing the water in the air into ice that they use as armor."
Bergmite,712,blue,,generation-vi,no-eggs,this pokémon lives in areas of frigid cold. it secures itself to the back of an avalugg by freezing its feet in place.
Bergmite,712,blue,,generation-vi,no-eggs,lives on mountains blanketed in perennial snow. it freezes water vapor in the air to make the ice helmet that it dons for defense.
Avalugg,713,blue,,generation-vi,no-eggs,its ice-covered body is as hard as steel. its cumbersome frame crushes anything that stands in its way.
Avalugg,713,blue,,generation-vi,no-eggs,the way several bergmite huddle on its back makes it look like an aircraft carrier made of ice.
Avalugg,713,blue,,generation-vi,no-eggs,"at high latitudes, this pokémon can be found with clusters of bergmite on its back as it swims among the icebergs."
Avalugg,713,blue,,generation-vi,no-eggs,"as avalugg moves about during the day, the cracks in its body deepen. the pokémon’s body returns to a pristine state overnight."
Avalugg,713,blue,,generation-vi,no-eggs,"the armor of ice covering its lower jaw puts steel to shame and can shatter rocks with ease. this pokémon barrels along steep mountain paths, cleaving through the deep snow."
Noibat,714,purple,,generation-vi,no-eggs,"they live in pitch-black caves. their enormous ears can emit ultrasonic waves of 200,000 hertz."
Noibat,714,purple,,generation-vi,no-eggs,"even a robust wrestler will become dizzy and unable to stand when exposed to its 200,000-hertz ultrasonic waves."
Noibat,714,purple,,generation-vi,no-eggs,fruits are its favorite foods. this gourmet carefully picks out just the ripe ones using its sonar.
Noibat,714,purple,,generation-vi,no-eggs,it flies around in search of fruit to eat. it uses ultrasonic waves to detect which fruits are ripe.
Noibat,714,purple,,generation-vi,no-eggs,"after nightfall, they emerge from the caves they nest in during the day. using their ultrasonic waves, they go on the hunt for ripened fruit."
Noibat,714,purple,,generation-vi,no-eggs,no wavelength of sound is beyond noibat’s ability to produce. the ultrasonic waves it generates can overcome much larger pokémon.
Noivern,715,purple,,generation-vi,no-eggs,they fly around on moonless nights and attack careless prey. nothing can beat them in a battle in the dark.
Noivern,715,purple,,generation-vi,no-eggs,the ultrasonic waves it emits from its ears can reduce a large boulder to pebbles. it swoops out of the dark to attack.
Noivern,715,purple,,generation-vi,no-eggs,"although it has a violent disposition, if you give it a nice ripe fruit that it loves, noivern will suddenly become tame."
Noivern,715,purple,,generation-vi,no-eggs,this hot-blooded pokémon attacks anything it sees with ultrasonic waves that can crush boulders.
Noivern,715,purple,,generation-vi,no-eggs,"aggressive and cruel, this pokémon will ruthlessly torment enemies that are helpless in the dark."
Noivern,715,purple,,generation-vi,no-eggs,"flying through the darkness, it weakens enemies with ultrasonic waves that could crush stone. its fangs finish the fight."
Xerneas,716,blue,,generation-vi,no-eggs,legends say it can share eternal life. it slept for a thousand years in the form of a tree before its revival.
Xerneas,716,blue,,generation-vi,no-eggs,"when the horns on its head shine in seven colors, it is said to be sharing everlasting life."
Yveltal,717,red,,generation-vi,no-eggs,"when this legendary pokémon’s wings and tail feathers spread wide and glow red, it absorbs the life force of living creatures."
Yveltal,717,red,,generation-vi,no-eggs,"when its life comes to an end, it absorbs the life energy of every living thing and turns into a cocoon once more."
Zygarde,718,green,,generation-vi,no-eggs,"when the kalos region’s ecosystem falls into disarray, it appears and reveals its secret power."
Zygarde,718,green,,generation-vi,no-eggs,it’s hypothesized that it’s monitoring those who destroy the ecosystem from deep in the cave where it lives.
Zygarde,718,green,,generation-vi,no-eggs,"this is zygarde’s form when it has gathered 50% of its cells. it wipes out all those who oppose it, showing not a shred of mercy."
Zygarde,718,green,,generation-vi,no-eggs,it’s thought to be monitoring the ecosystem. there are rumors that even greater power lies hidden within it.
Zygarde,718,green,,generation-vi,no-eggs,this is zygarde’s form when about half of its pieces have been assembled. it plays the role of monitoring the ecosystem.
Zygarde,718,green,,generation-vi,no-eggs,some say it can change to an even more powerful form when battling those who threaten the ecosystem.
Diancie,719,pink,,generation-vi,no-eggs,"a sudden transformation of carbink, its pink, glimmering body is said to be the loveliest sight in the whole world."
Diancie,719,pink,,generation-vi,no-eggs,it can instantly create many diamonds by compressing the carbon in the air between its hands.
Hoopa,720,purple,,generation-vi,no-eggs,"this troublemaker sends anything and everything to faraway places using its loop, which can warp space."
Hoopa,720,purple,,generation-vi,no-eggs,it gathers things it likes and passes them through its loop to teleport them to a secret place.
Hoopa,720,purple,,generation-vi,no-eggs,"in its true form, it possess a huge amount of power. legends of its avarice tell how it once carried off an entire castle to gain the treasure hidden within."
Hoopa,720,purple,,generation-vi,no-eggs,"it is said to be able to seize anything it desires with its six rings and six huge arms. with its power sealed, it is transformed into a much smaller form."
Volcanion,721,brown,,generation-vi,no-eggs,it lets out billows of steam and disappears into the dense fog. it’s said to live in mountains where humans do not tread.
Volcanion,721,brown,,generation-vi,no-eggs,it expels its internal steam from the arms on its back. it has enough power to blow away a mountain.
Rowlet,722,brown,,generation-vii,no-eggs,"this wary pokémon uses photosynthesis to store up energy during the day, while becoming active at night."
Rowlet,722,brown,,generation-vii,no-eggs,"silently it glides, drawing near its targets. before they even notice it, it begins to pelt them with vicious kicks."
Rowlet,722,brown,,generation-vii,no-eggs,"it sends its feathers, which are as sharp as blades, flying in attack. its legs are strong, so its kicks are also formidable."
Rowlet,722,brown,,generation-vii,no-eggs,"it feels relaxed in tight, dark places and has been known to use its trainer’s pocket or bag as a nest."
Rowlet,722,brown,,generation-vii,no-eggs,"at a distance, it launches its sharp feathers while flying about. if the enemy gets too close, rowlet switches tactics and delivers vicious kicks."
Rowlet,722,brown,,generation-vii,no-eggs,"during the day, it builds up energy via photosynthesis. at night, it flies silently through the sky, on the prowl for prey."
Rowlet,722,brown,,generation-vii,no-eggs,flies noiselessly on delicate wings. it has mastered the art of deftly launching dagger-sharp feathers from those same wings.
Dartrix,723,brown,,generation-vii,no-eggs,"a bit of a dandy, it spends its free time preening its wings. its preoccupation with any dirt on its plumage can leave it unable to battle."
Dartrix,723,brown,,generation-vii,no-eggs,it throws sharp feathers called blade quills at enemies or prey. it seldom misses.
Dartrix,723,brown,,generation-vii,no-eggs,"this narcissistic pokémon is a clean freak. if you don’t groom it diligently, it will stop listening to you."
Dartrix,723,brown,,generation-vii,no-eggs,"supremely sensitive to the presence of others, it can detect opponents standing behind it, flinging its sharp feathers to take them out."
Dartrix,723,brown,,generation-vii,no-eggs,"it throws one knifelike feather after another at its enemies, and each one precisely strikes a weak point. these feathers are known as blade quills."
Dartrix,723,brown,,generation-vii,no-eggs,it never slacks when it comes to the task of cleaning its feathers. thorough preening keeps it looking spiffy and its blade quills nice and sharp.
Dartrix,723,brown,,generation-vii,no-eggs,"regularly basks in sunlight to gather power—presumably due to the frigid climate. nonetheless, the edges of the blade quills set into its wings are keen as ever."
Decidueye,724,brown,,generation-vii,no-eggs,"it fires arrow quills from its wings with such precision, they can pierce a pebble at distances over a hundred yards."
Decidueye,724,brown,,generation-vii,no-eggs,"although basically cool and cautious, when it’s caught by surprise, it’s seized by panic."
Decidueye,724,brown,,generation-vii,no-eggs,"it nocks its arrow quills and shoots them at opponents. when it simply can’t afford to miss, it tugs the vine on its head to improve its focus."
Decidueye,724,brown,,generation-vii,no-eggs,"decidueye can nock and fire an arrow at an enemy in a tenth of a second, so its battles are decided in the blink of an eye."
Decidueye,724,brown,,generation-vii,no-eggs,"as if wielding a bow, it launches the arrow quills hidden among the feathers of its wings. decidueye’s shots never miss."
Decidueye,724,brown,,generation-vii,no-eggs,"in a tenth of a second, it can nock and fire an arrow quill, piercing an opponent’s weak point before they notice what’s happening."
Decidueye,724,brown,,generation-vii,no-eggs,the air stored inside the rachises of decidueye's feathers insulates the pokémon against hisui's extreme cold. this is firm proof that evolution can be influenced by environment.
Litten,725,red,,generation-vii,no-eggs,"while grooming itself, it builds up fur inside its stomach. it sets the fur alight and spews fiery attacks, which change based on how it coughs."
Litten,725,red,,generation-vii,no-eggs,it doesn’t allow its emotions to be easily seen. earning its trust takes time. it prefers solitude.
Litten,725,red,,generation-vii,no-eggs,"if you try too hard to get close to it, it won’t open up to you. even if you do grow close, giving it too much affection is still a no-no."
Litten,725,red,,generation-vii,no-eggs,"its coat regrows twice a year. when the time comes, litten sets its own body on fire and burns away the old fur."
Litten,725,red,,generation-vii,no-eggs,it spends even the smallest amount of downtime grooming its fur with its tongue. loose fur gathers in its stomach and serves as fuel for fiery moves.
Litten,725,red,,generation-vii,no-eggs,trying to pet litten before it trusts you will result in a nasty scratch from its sharp claws. be careful.
Torracat,726,red,,generation-vii,no-eggs,"at its throat, it bears a bell of fire. the bell rings brightly whenever this pokémon spits fire."
Torracat,726,red,,generation-vii,no-eggs,"it boasts powerful front legs. with a single punch, it can bend an iron bar right over."
Torracat,726,red,,generation-vii,no-eggs,"it can act spoiled if it grows close to its trainer. a powerful pokémon, its sharp claws can leave its trainer’s whole body covered in scratches."
Torracat,726,red,,generation-vii,no-eggs,"when its mane is standing on end, you can tell it’s feeling good. when it isn’t feeling well, its fur will lie down flat."
Torracat,726,red,,generation-vii,no-eggs,"in the midst of battle, the fire pouch on torracat’s neck rings like a bell and produces stronger flames than usual."
Torracat,726,red,,generation-vii,no-eggs,"when facing a powerful enemy, torracat’s fighting spirit gets pumped up, and its fire bell blazes hotter."
Incineroar,727,red,,generation-vii,no-eggs,"this pokémon has a violent, selfish disposition. if it’s not in the mood to listen, it will ignore its trainer’s orders with complete nonchalance."
Incineroar,727,red,,generation-vii,no-eggs,"after hurling ferocious punches and flinging furious kicks, it finishes opponents off by spewing fire from around its navel."
Incineroar,727,red,,generation-vii,no-eggs,"although it’s rough mannered and egotistical, it finds beating down unworthy opponents boring. it gets motivated for stronger opponents."
Incineroar,727,red,,generation-vii,no-eggs,"when its fighting spirit is set alight, the flames around its waist become especially intense."
Incineroar,727,red,,generation-vii,no-eggs,"it excels at violent, no-holds-barred battles. the temperature of the flames that issue from its navel exceeds 3,600 degrees fahrenheit."
Incineroar,727,red,,generation-vii,no-eggs,"incineroar’s rough and aggressive behavior is its most notable trait, but the way it helps out small pokémon shows that it has a kind side as well."
Popplio,728,blue,,generation-vii,no-eggs,"this pokémon snorts body fluids from its nose, blowing balloons to smash into its foes. it’s famous for being a hard worker."
Popplio,728,blue,,generation-vii,no-eggs,this pokémon can control water bubbles. it practices diligently so it can learn to make big bubbles.
Popplio,728,blue,,generation-vii,no-eggs,the balloons it inflates with its nose grow larger and larger as it practices day by day.
Popplio,728,blue,,generation-vii,no-eggs,popplio gets on top of its bouncy water balloons to jump higher. it’s quite the acrobatic fighter!
Popplio,728,blue,,generation-vii,no-eggs,"it creates special bouncy balloons to send at its opponents. when the balloons pop, the sheer force of their bursting is what deals damage."
Popplio,728,blue,,generation-vii,no-eggs,"if popplio want to create big, powerful balloons, they must be persistent. it takes daily practice for these pokémon to develop their skills."
Brionne,729,blue,,generation-vii,no-eggs,"a skillful dancer, it creates a sequence of water balloons as it dances, and briskly bombards its enemies."
Brionne,729,blue,,generation-vii,no-eggs,"it cares deeply for its companions. when its trainer is feeling down, it performs a cheery dance to try and help."
Brionne,729,blue,,generation-vii,no-eggs,it gets excited when it sees a dance it doesn’t know. this hard worker practices diligently until it can learn that dance.
Brionne,729,blue,,generation-vii,no-eggs,it attacks by smacking its enemies with the exploding water balloons that it creates.
Brionne,729,blue,,generation-vii,no-eggs,"as if dancing, it artfully dodges the attacks of its enemies. all the while, it’s busy forming a bunch of balloons to overwhelm its foes."
Brionne,729,blue,,generation-vii,no-eggs,"on nights when the sea is calm, brionne dance with one another to the singing of the primarina that’s leading them."
Primarina,730,blue,,generation-vii,no-eggs,it controls its water balloons with song. the melody is learned from others of its kind and is passed down from one generation to the next.
Primarina,730,blue,,generation-vii,no-eggs,its singing voice is its chief weapon in battle. this pokémon’s trainer must prioritize the daily maintenance of its throat at all costs.
Primarina,730,blue,,generation-vii,no-eggs,"to primarina, every battle is a stage. it takes down its prey with beautiful singing and dancing."
Primarina,730,blue,,generation-vii,no-eggs,"also known as a songstress, it has a fantastical look on moonlit nights when it leads its colony in song."
Primarina,730,blue,,generation-vii,no-eggs,"with its mouth, it makes sonic waves that sound like beautiful singing. it uses the sonic waves to control its water balloons."
Primarina,730,blue,,generation-vii,no-eggs,"for primarina, every battle’s a stage. its singing and the dancing of its balloons will mesmerize the audience."
Pikipek,731,black,,generation-vii,no-eggs,it can peck at a rate of 16 times a second to drill holes in trees. it uses the holes for food storage and for nesting.
Pikipek,731,black,,generation-vii,no-eggs,"this pokémon feeds on berries, whose leftover seeds become the ammunition for the attacks it fires off from its mouth."
Pikipek,731,black,,generation-vii,no-eggs,it pecks at trees with its hard beak. you can get some idea of its mood or condition from the rhythm of its pecking.
Pikipek,731,black,,generation-vii,no-eggs,"it may look spindly, but its neck muscles are heavy-duty. it can peck at a tree 16 times per second!"
Trumbeak,732,black,,generation-vii,no-eggs,"it eats berries and stores their seeds in its beak. when it encounters enemies or prey, it fires off all the seeds in a burst."
Trumbeak,732,black,,generation-vii,no-eggs,"by bending its beak, it can produce a variety of calls and brand itself a noisy nuisance for its neighbors."
Trumbeak,732,black,,generation-vii,no-eggs,it can bend the tip of its beak to produce over a hundred different cries at will.
Trumbeak,732,black,,generation-vii,no-eggs,"from its mouth, it fires the seeds of berries it has eaten. the scattered seeds give rise to new plants."
Toucannon,733,black,,generation-vii,no-eggs,"when it battles, its beak heats up. the temperature can easily exceed 212 degrees fahrenheit, causing severe burns when it hits."
Toucannon,733,black,,generation-vii,no-eggs,"within its beak, its internal gas ignites, explosively launching seeds with enough power to pulverize boulders."
Toucannon,733,black,,generation-vii,no-eggs,they smack beaks with others of their kind to communicate. the strength and number of hits tell each other how they feel.
Toucannon,733,black,,generation-vii,no-eggs,"known for forming harmonious couples, this pokémon is brought to wedding ceremonies as a good luck charm."
Yungoos,734,brown,,generation-vii,no-eggs,"with its sharp fangs, it will bite anything. it did not originally live in alola but was imported from another region."
Yungoos,734,brown,,generation-vii,no-eggs,"it wanders around in a never-ending search for food. at dusk, it collapses from exhaustion and falls asleep on the spot."
Yungoos,734,brown,,generation-vii,no-eggs,"its stomach takes up most of its long torso. it’s a big eater, so the amount trainers have to spend on its food is no laughing matter."
Yungoos,734,brown,,generation-vii,no-eggs,"although it will eat anything, it prefers fresh living things, so it marches down streets in search of prey."
Gumshoos,735,brown,,generation-vii,no-eggs,"when it finds a trace of its prey, it patiently stakes out the location...but it’s always snoozing by nightfall."
Gumshoos,735,brown,,generation-vii,no-eggs,"it adores having rattata and raticate for dinner, but as it’s diurnal, it never encounters them. this pokémon boasts incredible patience."
Gumshoos,735,brown,,generation-vii,no-eggs,"although it wasn’t originally found in alola, this pokémon was brought over a long time ago when there was a huge rattata outbreak."
Gumshoos,735,brown,,generation-vii,no-eggs,"patient by nature, this pokémon loses control of itself and pounces when it spots its favorite meal—rattata!"
Grubbin,736,gray,,generation-vii,no-eggs,its strong jaw enables it to scrape trees and slurp out the sap. it normally lives underground.
Grubbin,736,gray,,generation-vii,no-eggs,they often gather near places frequented by electric pokémon in order to avoid being attacked by bird pokémon.
Grubbin,736,gray,,generation-vii,no-eggs,"if you find its nest, you shouldn’t stick your hand inside. you’ll get bitten by an irritated grubbin."
Grubbin,736,gray,,generation-vii,no-eggs,"it spits a sticky thread to stop opponents in their tracks, and then it grabs them in its sharp, sturdy mandibles to take them down."
Grubbin,736,gray,,generation-vii,no-eggs,"its natural enemies, like rookidee, may flee rather than risk getting caught in its large mandibles that can snap thick tree branches."
Grubbin,736,gray,,generation-vii,no-eggs,"it uses its big jaws to dig nests into the forest floor, and it loves to feed on sweet tree sap."
Charjabug,737,green,,generation-vii,no-eggs,"its body is capable of storing electricity. on camping trips, people are grateful to have one around."
Charjabug,737,green,,generation-vii,no-eggs,"from the food it digests, it generates electricity, and it stores this energy in its electric sac."
Charjabug,737,green,,generation-vii,no-eggs,"it buries itself in fallen leaves and barely moves, munching away on humus. if you accidentally step on one, you’ll get a shock!"
Charjabug,737,green,,generation-vii,no-eggs,its stout shell provides excellent defense from attacks. it uses electricity on persistent opponents.
Charjabug,737,green,,generation-vii,no-eggs,"while its durable shell protects it from attacks, charjabug strikes at enemies with jolts of electricity discharged from the tips of its jaws."
Charjabug,737,green,,generation-vii,no-eggs,its digestive processes convert the leaves it eats into electricity. an electric sac in its belly stores the electricity for later use.
Vikavolt,738,blue,,generation-vii,no-eggs,"it zips around, on sharp lookout for an opening. it concentrates electrical energy within its large jaws and uses it to zap its enemies."
Vikavolt,738,blue,,generation-vii,no-eggs,it produces electricity via an electrical organ in its abdomen. it overwhelms bird pokémon with shocking beams of electrical energy.
Vikavolt,738,blue,,generation-vii,no-eggs,it has an organ that generates electricity in its abdomen. it concentrates energy in its strong jaws and fires off powerful jolts of electricity.
Vikavolt,738,blue,,generation-vii,no-eggs,vikavolt flusters opponents with acrobatic flying maneuvers. this creates an opening for it to deliver an electric beam attack.
Vikavolt,738,blue,,generation-vii,no-eggs,"it builds up electricity in its abdomen, focuses it through its jaws, and then fires the electricity off in concentrated beams."
Vikavolt,738,blue,,generation-vii,no-eggs,"if it carries a charjabug to use as a spare battery, a flying vikavolt can rapidly fire high-powered beams of electricity."
Crabrawler,739,purple,,generation-vii,no-eggs,"while guarding its weak points with its pincers, it looks for an opening and unleashes punches. when it loses, it foams at the mouth and faints."
Crabrawler,739,purple,,generation-vii,no-eggs,"it punches so much, its pincers often come off from overuse, but they grow back quickly. what little meat they contain is rich and delicious."
Crabrawler,739,purple,,generation-vii,no-eggs,its hard pincers are well suited to both offense and defense. fights between two crabrawler are like boxing matches.
Crabrawler,739,purple,,generation-vii,no-eggs,crabrawler has been known to mistake exeggutor for a coconut tree and climb it. the enraged exeggutor shakes it off and stomps it.
Crabominable,740,white,,generation-vii,no-eggs,"it aimed for the top but got lost and ended up on a snowy mountain. being forced to endure the cold, this pokémon evolved and grew fur."
Crabominable,740,white,,generation-vii,no-eggs,"it just throws punches indiscriminately. in times of desperation, it can lop off its own pincers and fire them like rockets."
Crabominable,740,white,,generation-vii,no-eggs,it stores coldness in its pincers and pummels its foes. it can even smash thick walls of ice to bits!
Crabominable,740,white,,generation-vii,no-eggs,"before it stops to think, it just starts pummeling. there are records of its turning back avalanches with a flurry of punches."
Oricorio,741,red,,generation-vii,no-eggs,"it beats its wings together to create fire. as it moves in the steps of its beautiful dance, it bathes opponents in intense flames."
Oricorio,741,red,,generation-vii,no-eggs,this oricorio has sipped red nectar. its passionate dance moves cause its enemies to combust in both body and mind.
Oricorio,741,red,,generation-vii,no-eggs,it wins the hearts of its enemies with its passionate dancing and then uses the opening it creates to burn them up with blazing flames.
Oricorio,741,red,,generation-vii,no-eggs,"this oricorio has drunk red nectar. if its trainer gives the wrong order, this passionate pokémon becomes fiercely angry."
Cutiefly,742,yellow,,generation-vii,no-eggs,"it feeds on the nectar and pollen of flowers. because it’s able to sense auras, it can identify which flowers are about to bloom."
Cutiefly,742,yellow,,generation-vii,no-eggs,myriads of cutiefly flutter above the heads of people who have auras resembling those of flowers.
Cutiefly,742,yellow,,generation-vii,no-eggs,"nectar and pollen are its favorite fare. in fields of flowers, it gets into skirmishes with butterfree over food."
Cutiefly,742,yellow,,generation-vii,no-eggs,cutiefly can pick up the auras of living things. it skillfully reads those auras to predict its foes’ movements and make fools of them.
Cutiefly,742,yellow,,generation-vii,no-eggs,"nectar and pollen are its favorite fare. you can find cutiefly hovering around gossifleur, trying to get some of gossifleur’s pollen."
Cutiefly,742,yellow,,generation-vii,no-eggs,an opponent’s aura can tell cutiefly what that opponent’s next move will be. then cutiefly can glide around the attack and strike back.
Ribombee,743,yellow,,generation-vii,no-eggs,"it rolls up pollen into puffs. it makes many different varieties, some used as food and others used in battle."
Ribombee,743,yellow,,generation-vii,no-eggs,some of ribombee’s pollen puffs are highly nutritious. they are sometimes sold as supplements.
Ribombee,743,yellow,,generation-vii,no-eggs,"rain makes pollen damp, so ribombee hates rain. when it sees ominous clouds, it finds a hollow in a tree, where it waits stock-still."
Ribombee,743,yellow,,generation-vii,no-eggs,it can predict the weather from moisture levels and wind direction. ribombee only reveals itself when there are a few clear days in a row.
Ribombee,743,yellow,,generation-vii,no-eggs,it makes pollen puffs from pollen and nectar. the puffs’ effects depend on the type of ingredients and how much of each one is used.
Ribombee,743,yellow,,generation-vii,no-eggs,"ribombee absolutely hate getting wet or rained on. in the cloudy galar region, they are very seldom seen."
Rockruff,744,brown,,generation-vii,no-eggs,"it’s considered to be a good pokémon for beginners because of its friendliness, but its disposition grows rougher as it grows up."
Rockruff,744,brown,,generation-vii,no-eggs,this pokémon has lived with people since times long ago. it can sense when its trainer is in the dumps and will stick close by its trainer’s side.
Rockruff,744,brown,,generation-vii,no-eggs,"as they develop, their disposition grows more violent and aggressive. many trainers find them too much to handle and abandon them."
Rockruff,744,brown,,generation-vii,no-eggs,"when it rubs the rocks on its neck against you, that’s proof of its love for you. however, the rocks are sharp, so the gesture is quite painful!"
Rockruff,744,brown,,generation-vii,no-eggs,"this pokémon can bond very strongly with its trainer, but it also has a habit of biting. raising a rockruff for a long time can be challenging."
Rockruff,744,brown,,generation-vii,no-eggs,"this pokémon intimidates opponents by striking the ground with the rocks on its neck. the moment an opponent flinches, rockruff attacks."
Lycanroc,745,brown,,generation-vii,no-eggs,"its quick movements confuse its enemies. well equipped with claws and fangs, it also uses the sharp rocks in its mane as weapons."
Lycanroc,745,brown,,generation-vii,no-eggs,"when properly raised from a young age, it will become a trustworthy partner that will absolutely never betray its trainer."
Lycanroc,745,brown,,generation-vii,no-eggs,the sharp rocks in its mane can cut like knives. lycanroc wears its prey down by degrees before finishing them off.
Lycanroc,745,brown,,generation-vii,no-eggs,the rocks in its mane are sharper than a knife. fragments that break off are treasured as good luck charms.
Lycanroc,745,brown,,generation-vii,no-eggs,this lycanroc is calm and cautious. the rocks jutting from its mane are razor sharp.
Lycanroc,745,brown,,generation-vii,no-eggs,"with swift movements, this pokémon gradually backs its prey into a corner. lycanroc’s fangs are always aimed toward opponents’ weak spots."
Wishiwashi,746,blue,,generation-vii,no-eggs,"when it’s in trouble, its eyes moisten and begin to shine. the shining light attracts its comrades, and they stand together against their enemies."
Wishiwashi,746,blue,,generation-vii,no-eggs,"it’s awfully weak and notably tasty, so everyone is always out to get it. as it happens, anyone trying to bully it receives a painful lesson."
Wishiwashi,746,blue,,generation-vii,no-eggs,"they’re weak, so they move in schools. however, they can also often be seen all alone, having strayed from the school."
Wishiwashi,746,blue,,generation-vii,no-eggs,"when it’s in a jam, its shining eyes attract others of its kind. the light from its eyes is visible almost 25 miles away."
Wishiwashi,746,blue,,generation-vii,no-eggs,"individually, they’re incredibly weak. it’s by gathering up into schools that they’re able to confront opponents."
Wishiwashi,746,blue,,generation-vii,no-eggs,"when it senses danger, its eyes tear up. the sparkle of its tears signals other wishiwashi to gather."
Mareanie,747,blue,,generation-vii,no-eggs,"it plunges the poison spike on its head into its prey. when the prey has weakened, mareanie deals the finishing blow with its 10 tentacles."
Mareanie,747,blue,,generation-vii,no-eggs,it’s found crawling on beaches and seafloors. the coral that grows on corsola’s head is as good as a five-star banquet to this pokémon.
Mareanie,747,blue,,generation-vii,no-eggs,"they eat corsola branches, so mareanie are hated by craftsmen who work with corsola branches that have naturally fallen off."
Mareanie,747,blue,,generation-vii,no-eggs,"aside from its head, its body parts regenerate quickly if they’re cut off. after a good night’s sleep, mareanie is back to normal."
Mareanie,747,blue,,generation-vii,no-eggs,the first symptom of its sting is numbness. the next is an itching sensation so intense that it’s impossible to resist the urge to claw at your skin.
Mareanie,747,blue,,generation-vii,no-eggs,"unlike their alolan counterparts, the mareanie of the galar region have not yet figured out that the branches of corsola are delicious."
Toxapex,748,blue,,generation-vii,no-eggs,toxapex crawls along the ocean floor on its 12 legs. it leaves a trail of corsola bits scattered in its wake.
Toxapex,748,blue,,generation-vii,no-eggs,"those attacked by toxapex’s poison will suffer intense pain for three days and three nights. post-recovery, there will be some aftereffects."
Toxapex,748,blue,,generation-vii,no-eggs,"to attack, this pokémon sends toxic spikes flying at its enemies. ones that come close get mown down by the claws on its feet."
Toxapex,748,blue,,generation-vii,no-eggs,"with its 12 legs, it creates a dome to shelter within. the flow of the tides doesn’t affect toxapex in there, so it’s very comfortable."
Toxapex,748,blue,,generation-vii,no-eggs,"to survive in the cold waters of galar, this pokémon forms a dome with its legs, enclosing its body so it can capture its own body heat."
Toxapex,748,blue,,generation-vii,no-eggs,within the poison sac in its body is a poison so toxic that pokémon as large as wailord will still be suffering three days after it first takes effect.
Mudbray,749,brown,,generation-vii,no-eggs,the mud stuck to mudbray’s hooves enhances its grip and its powerful running gait.
Mudbray,749,brown,,generation-vii,no-eggs,"it has a stubborn, individualistic disposition. eating dirt, making mud, and playing in the mire all form part of its daily routine."
Mudbray,749,brown,,generation-vii,no-eggs,"it loves playing in the mud. if it isn’t showered with mud on a daily basis, it gets stressed out and stops listening to its trainer."
Mudbray,749,brown,,generation-vii,no-eggs,"possessing mighty power, mudbray can be loaded with 50 times its own body weight and will be totally fine."
Mudbray,749,brown,,generation-vii,no-eggs,loads weighing up to 50 times as much as its own body weight pose no issue for this pokémon. it’s skilled at making use of mud.
